date_time,date,imported_supply,local_supply,total_supply,non_metered_demand,small_metered_demand,large_metered_demand,power_plant_demand,total_demand,supply_demand_diff,temperature_c,season,holiday_status
2018-04-01,2018-04-01,39.291462,107.420343,146.711805,50.396686,8.175452,17.881889,70.257778,146.711805,0.0,4.2,Spring,No
2018-04-02,2018-04-02,60.055502,105.556008,165.61151,54.82949,8.847883,16.84886,85.085277,165.61151,0.0,5.5,Spring,Yes
2018-04-03,2018-04-03,60.435102,107.306423,167.741525,44.896469,9.937754,17.283692,95.62361,167.741525,0.0,7.12,Spring,No
2018-04-04,2018-04-04,66.254217,107.309894,173.564111,55.070364,11.071997,17.966194,89.455556,173.564111,0.0,5.31,Spring,No
2018-04-05,2018-04-05,36.725712,107.334087,144.059799,54.660007,10.560184,18.097663,60.741945,144.059799,0.0,5.33,Spring,No
2018-04-06,2018-04-06,42.107207,101.870929,143.978136,49.281702,9.581288,17.685979,67.429167,143.978136,0.0,8.8,Spring,No
2018-04-07,2018-04-07,73.413681,98.882905,172.296586,39.168267,7.437588,17.034343,108.656388,172.296586,0.0,8.88,Spring,No
2018-04-08,2018-04-08,67.309134,98.701659,166.010793,35.438049,6.912114,16.72174,106.93889,166.010793,0.0,8.62,Spring,No
2018-04-09,2018-04-09,113.002601,52.402352,165.404953,40.517665,9.637033,17.691922,97.558333,165.404953,0.0,8.26,Spring,No
2018-04-10,2018-04-10,82.251835,93.08671,175.338545,48.372886,10.165151,17.629952,99.170556,175.338545,0.0,8.11,Spring,No
2018-04-11,2018-04-11,110.987107,73.708823,184.69593,47.407318,10.039227,17.665775,109.58361,184.69593,0.0,8.06,Spring,No
2018-04-12,2018-04-12,100.997928,96.471753,197.469681,47.993066,10.119421,17.287749,122.069445,197.469681,0.0,8.1,Spring,No
2018-04-13,2018-04-13,89.881076,94.457417,184.338493,45.00081,9.517805,17.511266,112.308612,184.338493,0.0,8.62,Spring,No
2018-04-14,2018-04-14,33.23475,98.569403,131.804153,36.384503,7.313709,17.299273,70.806668,131.804153,0.0,10.02,Spring,No
2018-04-15,2018-04-15,27.931839,98.536997,126.468836,37.617482,7.004737,16.702729,65.143888,126.468836,0.0,10.09,Spring,No
2018-04-16,2018-04-16,33.655491,98.487477,132.142968,43.516728,9.60171,17.782308,61.242222,132.142968,0.0,9.56,Spring,No
2018-04-17,2018-04-17,21.279547,98.426674,119.706221,33.76295,9.101095,18.186621,58.655555,119.706221,0.0,11.87,Spring,No
2018-04-18,2018-04-18,20.768067,98.435637,119.203704,29.032008,8.71292,17.647109,63.811667,119.203704,0.0,12.41,Spring,No
2018-04-19,2018-04-19,45.106016,98.428191,143.534207,23.498309,8.550343,16.847777,94.637778,143.534207,0.0,12.02,Spring,No
2018-04-20,2018-04-20,54.878687,98.451718,153.330405,22.927741,8.521163,16.965668,104.915833,153.330405,0.0,10.47,Spring,No
2018-04-21,2018-04-21,40.367718,98.306884,138.674602,19.397082,6.751112,16.970853,95.555555,138.674602,0.0,10.34,Spring,No
2018-04-22,2018-04-22,10.624463,97.554922,108.179385,22.421018,6.391629,16.692293,62.674445,108.179385,0.0,9.89,Spring,No
2018-04-23,2018-04-23,24.90175,98.155869,123.057619,29.558477,8.93548,17.515051,67.048611,123.057619,0.0,9.94,Spring,No
2018-04-24,2018-04-24,56.237446,97.762528,153.999974,34.677613,9.40469,18.77906,91.138611,153.999974,0.0,9.11,Spring,No
2018-04-25,2018-04-25,32.511027,97.777867,130.288894,34.971907,9.513102,19.187775,66.61611,130.288894,0.0,8.37,Spring,No
2018-04-26,2018-04-26,59.779348,97.272899,157.052247,35.438288,9.582783,19.207842,92.823334,157.052247,0.0,7.94,Spring,No
2018-04-27,2018-04-27,76.32448,97.361484,173.685964,38.20321,9.527573,19.511569,106.443612,173.685964,0.0,7.13,Spring,No
2018-04-28,2018-04-28,70.677465,96.654801,167.332266,30.594871,7.813409,19.817598,109.106388,167.332266,0.0,7.01,Spring,No
2018-04-29,2018-04-29,61.970455,97.578448,159.548903,30.024989,7.347753,19.296161,102.88,159.548903,0.0,7.07,Spring,No
2018-04-30,2018-04-30,61.501627,97.264781,158.766408,31.72547,9.638683,19.413922,97.988333,158.766408,0.0,7.26,Spring,No
2018-08-01,2018-08-01,22.660957,95.66176,118.322717,10.904204,6.715202,13.957756,86.745555,118.322717,0.0,15.63,Summer,No
2018-08-02,2018-08-02,59.074865,95.437701,154.512566,8.761017,6.602047,13.843113,125.306389,154.512566,0.0,17.77,Summer,No
2018-08-03,2018-08-03,60.955385,95.627902,156.583287,8.524207,6.363395,14.388739,127.306946,156.583287,0.0,17.51,Summer,No
2018-08-04,2018-08-04,60.324115,95.4633,155.787415,7.692188,5.169299,14.424817,128.501111,155.787415,0.0,16.06,Summer,No
2018-08-05,2018-08-05,50.152078,95.107858,145.259936,7.214967,4.375607,13.941028,119.728334,145.259936,0.0,16.16,Summer,No
2018-08-06,2018-08-06,57.325707,95.293188,152.618895,7.95087,5.131146,15.739379,123.7975,152.618895,0.0,15.96,Summer,Yes
2018-08-07,2018-08-07,55.530913,95.136172,150.667085,9.564253,6.835347,15.180263,119.087222,150.667085,0.0,14.26,Summer,No
2018-08-08,2018-08-08,46.574692,95.047438,141.62213,10.20176,7.133529,16.001286,108.285555,141.62213,0.0,13.71,Summer,No
2018-08-09,2018-08-09,65.012261,93.221252,158.233513,10.785437,7.087573,17.614947,122.745556,158.233513,0.0,12.8,Summer,No
2018-08-10,2018-08-10,59.037501,95.149709,154.18721,11.136684,6.875535,17.199713,118.975278,154.18721,0.0,13.44,Summer,No
2018-08-11,2018-08-11,48.737284,94.7044,143.441684,10.212125,5.316145,16.787581,111.125833,143.441684,0.0,14.84,Summer,No
2018-08-12,2018-08-12,60.456637,94.635543,155.09218,8.561741,4.751426,15.519012,126.260001,155.09218,0.0,16.18,Summer,No
2018-08-13,2018-08-13,58.082863,94.52564,152.608503,10.185263,6.98053,16.482432,118.960278,152.608503,0.0,15.76,Summer,No
2018-08-14,2018-08-14,20.730985,94.522497,115.253482,9.909922,7.35363,17.041319,80.948611,115.253482,0.0,16.58,Summer,No
2018-08-15,2018-08-15,18.835877,94.597894,113.433771,9.900012,7.194275,17.444206,78.895278,113.433771,0.0,16.19,Summer,No
2018-08-16,2018-08-16,26.973736,90.371058,117.344794,11.098353,7.545885,17.655001,81.045555,117.344794,0.0,13.79,Summer,No
2018-08-17,2018-08-17,12.613685,94.133299,106.746984,13.422885,7.362758,17.366897,68.594444,106.746984,0.0,14.19,Summer,No
2018-08-18,2018-08-18,11.573886,94.24252,105.816406,8.796818,5.546261,17.112216,74.361111,105.816406,0.0,17.01,Summer,No
2018-08-19,2018-08-19,53.33889,91.402571,144.741461,8.110192,4.959278,16.167824,115.504167,144.741461,0.0,16.88,Summer,No
2018-08-20,2018-08-20,71.776941,94.229459,166.0064,9.768517,6.97893,16.362565,132.896388,166.0064,0.0,16.44,Summer,No
2018-08-21,2018-08-21,60.202919,91.586028,151.788947,9.521924,7.224496,15.739473,119.303054,151.788947,0.0,17.06,Summer,No
2018-08-22,2018-08-22,66.555983,93.900714,160.456697,10.150504,7.174953,15.205129,127.926111,160.456697,0.0,15.21,Summer,No
2018-08-23,2018-08-23,22.035054,93.774636,115.80969,12.614328,7.356344,15.739019,80.099999,115.80969,0.0,12.81,Summer,No
2018-08-24,2018-08-24,28.044821,93.639355,121.684176,14.466708,7.458736,16.552621,83.206111,121.684176,0.0,11.67,Summer,No
2018-08-25,2018-08-25,45.493738,93.680813,139.174551,12.371607,5.941592,16.043296,104.818056,139.174551,0.0,12.24,Summer,No
2018-08-26,2018-08-26,0.121983,93.449221,93.571204,13.004761,5.400531,14.635356,60.530556,93.571204,0.0,13.86,Summer,No
2018-08-27,2018-08-27,33.608359,93.377314,126.985673,12.941835,7.591803,15.705923,90.746112,126.985673,0.0,13.81,Summer,No
2018-08-28,2018-08-28,57.465165,90.216915,147.68208,14.089868,7.735514,15.84503,110.011668,147.68208,0.0,13.07,Summer,No
2018-08-29,2018-08-29,70.504842,93.171255,163.676097,13.931828,7.653108,15.58227,126.508891,163.676097,0.0,12.72,Summer,No
2018-08-30,2018-08-30,73.59353,93.077975,166.671505,14.453145,7.51633,16.255643,128.446387,166.671505,0.0,12.77,Summer,No
2018-08-31,2018-08-31,46.240627,92.871716,139.112343,13.161176,6.987319,16.695515,102.268333,139.112343,0.0,14.78,Summer,No
2018-12-01,2018-12-01,89.734234,85.677365,175.411599,43.941744,8.131272,16.112194,107.226389,175.411599,0.0,8.38,Winter,No
2018-12-02,2018-12-02,45.137989,89.755681,134.89367,38.917429,7.314791,14.940616,73.720834,134.89367,0.0,9.99,Winter,No
2018-12-03,2018-12-03,106.913302,89.36416,196.277462,50.279911,11.302565,15.95582,118.739166,196.277462,0.0,6.81,Winter,No
2018-12-04,2018-12-04,117.549218,89.588792,207.13801,61.845296,12.011263,18.030062,115.251389,207.13801,0.0,3.88,Winter,No
2018-12-05,2018-12-05,137.972005,57.979394,195.951399,50.189306,10.339914,16.918011,118.504168,195.951399,0.0,8.9,Winter,No
2018-12-06,2018-12-06,65.652511,89.248649,154.90116,44.636684,9.900463,17.295123,83.06889,154.90116,0.0,10.98,Winter,No
2018-12-07,2018-12-07,55.756567,89.043517,144.800084,54.3061,10.677076,18.508575,61.308333,144.800084,0.0,7.92,Winter,No
2018-12-08,2018-12-08,42.396511,89.183729,131.58024,49.450542,8.552961,16.980071,56.596666,131.58024,0.0,8.74,Winter,No
2018-12-09,2018-12-09,47.344167,89.118348,136.462515,47.629063,8.226353,15.32071,65.286389,136.462515,0.0,8.13,Winter,No
2018-12-10,2018-12-10,97.038192,89.058084,186.096276,55.518761,11.077717,15.941743,103.558055,186.096276,0.0,7.54,Winter,No
2018-12-11,2018-12-11,87.075738,89.051138,176.126876,51.57792,10.926827,16.890462,96.731667,176.126876,0.0,8.97,Winter,No
2018-12-12,2018-12-12,75.169396,89.054156,164.223552,53.134098,11.037209,17.121412,82.930833,164.223552,0.0,7.26,Winter,No
2018-12-13,2018-12-13,94.804911,88.980533,183.785444,59.689776,11.227676,17.492437,95.375555,183.785444,0.0,7.0,Winter,No
2018-12-14,2018-12-14,78.227891,88.925005,167.152896,59.889906,10.834732,16.882981,79.545277,167.152896,0.0,7.24,Winter,No
2018-12-15,2018-12-15,57.358749,88.895418,146.254167,53.125652,8.683361,15.167099,69.278055,146.254167,0.0,8.39,Winter,No
2018-12-16,2018-12-16,92.756273,88.876571,181.632844,52.2885,8.490012,14.799609,106.054723,181.632844,0.0,5.8,Winter,No
2018-12-17,2018-12-17,104.850194,58.220007,163.070201,56.183321,10.706318,15.451952,80.72861,163.070201,0.0,8.67,Winter,No
2018-12-18,2018-12-18,78.38923,90.515008,168.904238,51.887062,10.762989,15.476964,90.777223,168.904238,0.0,8.64,Winter,No
2018-12-19,2018-12-19,82.863131,89.613203,172.476334,56.109981,10.980372,14.750425,90.635556,172.476334,0.0,6.58,Winter,No
2018-12-20,2018-12-20,85.511476,89.222091,174.733567,55.633121,10.786702,13.805689,94.508055,174.733567,0.0,7.31,Winter,No
2018-12-21,2018-12-21,77.480481,89.207887,166.688368,52.923149,9.503086,13.173799,91.088334,166.688368,0.0,7.96,Winter,No
2018-12-22,2018-12-22,73.805749,88.992249,162.797998,47.396038,7.752649,12.9157,94.733611,162.797998,0.0,7.89,Winter,No
2018-12-23,2018-12-23,70.817736,88.90744,159.725176,45.384693,6.77358,10.802182,96.764721,159.725176,0.0,7.87,Winter,No
2018-12-24,2018-12-24,55.16734,88.82601,143.99335,45.916331,6.434198,8.687544,82.955277,143.99335,0.0,8.07,Winter,No
2018-12-25,2018-12-25,34.326544,88.754913,123.081457,37.584025,5.682852,6.913747,72.900833,123.081457,0.0,10.26,Winter,Yes
2018-12-26,2018-12-26,47.958601,88.743344,136.701945,38.509383,6.067955,8.490164,83.634443,136.701945,0.0,10.04,Winter,Yes
2018-12-27,2018-12-27,69.463183,88.591587,158.05477,41.421701,7.357907,9.555718,99.719444,158.05477,0.0,9.47,Winter,No
2018-12-28,2018-12-28,54.780013,88.477623,143.257636,40.121393,7.369247,10.198663,85.568333,143.257636,0.0,9.98,Winter,No
2018-12-29,2018-12-29,51.090145,88.518263,139.608408,35.698632,6.735842,10.0506,87.123334,139.608408,0.0,10.57,Winter,No
2018-12-30,2018-12-30,43.47833,88.433562,131.911892,35.143934,6.271439,10.144019,80.3525,131.911892,0.0,10.16,Winter,No
2018-12-31,2018-12-31,55.633154,88.344199,143.977353,41.211881,7.077779,9.58297,86.104723,143.977353,0.0,9.6,Winter,No
2018-02-01,2018-02-01,55.461549,103.67353,159.135079,64.994871,11.355663,14.181212,68.603333,159.135079,0.0,4.84,Winter,No
2018-02-02,2018-02-02,71.439301,113.605428,185.044729,64.341162,10.686834,14.987566,95.029167,185.044729,0.0,4.84,Winter,No
2018-02-03,2018-02-03,40.572999,112.535808,153.108807,60.372088,8.756533,14.462964,69.517222,153.108807,0.0,4.76,Winter,No
2018-02-04,2018-02-04,59.667054,112.241405,171.908459,57.793679,8.227316,13.360242,92.527222,171.908459,0.0,4.19,Winter,No
2018-02-05,2018-02-05,83.683507,112.10584,195.789347,68.422714,11.781268,14.793977,100.791388,195.789347,0.0,2.62,Winter,No
2018-02-06,2018-02-06,79.67087,111.972354,191.643224,70.738646,12.3621,16.114144,92.428334,191.643224,0.0,2.14,Winter,No
2018-02-07,2018-02-07,83.081111,112.686713,195.767824,71.281237,11.820787,14.763302,97.902498,195.767824,0.0,3.57,Winter,No
2018-02-08,2018-02-08,58.674291,111.773513,170.447804,61.617657,11.322978,14.238279,83.26889,170.447804,0.0,6.58,Winter,No
2018-02-09,2018-02-09,58.230419,111.581839,169.812258,67.14297,11.208229,16.353837,75.107222,169.812258,0.0,2.98,Winter,No
2018-02-10,2018-02-10,24.788687,111.634572,136.423259,53.240444,8.378333,12.876704,61.927778,136.423259,0.0,7.54,Winter,No
2018-02-11,2018-02-11,51.022335,111.499263,162.521598,62.661375,9.169136,13.343865,77.347222,162.521598,0.0,1.94,Winter,No
2018-02-12,2018-02-12,49.562339,111.107993,160.670332,68.911502,11.685893,14.440714,65.632223,160.670332,0.0,2.98,Winter,No
2018-02-13,2018-02-13,53.231496,111.295015,164.526511,64.533654,11.856857,15.97489,72.16111,164.526511,0.0,3.39,Winter,No
2018-02-14,2018-02-14,25.670461,111.135958,136.806419,61.937758,11.117344,14.357706,49.393611,136.806419,0.0,6.47,Winter,No
2018-02-15,2018-02-15,53.618477,105.578207,159.196684,65.61566,11.94404,15.845039,65.791945,159.196684,0.0,3.53,Winter,No
2018-02-16,2018-02-16,63.501374,109.846347,173.347721,64.267387,10.877704,16.412075,81.790555,173.347721,0.0,4.89,Winter,No
2018-02-17,2018-02-17,66.703965,110.649276,177.353241,53.488798,8.178018,16.124758,99.561667,177.353241,0.0,5.42,Winter,No
2018-02-18,2018-02-18,52.151535,110.441693,162.593228,49.331856,7.188251,14.980065,91.093056,162.593228,0.0,7.96,Winter,No
2018-02-19,2018-02-19,61.63348,110.475036,172.108516,48.478912,9.905023,16.011247,97.713334,172.108516,0.0,9.11,Winter,No
2018-02-20,2018-02-20,67.713538,110.186536,177.900074,52.74838,11.17477,17.124702,96.852222,177.900074,0.0,5.6,Winter,No
2018-02-21,2018-02-21,70.298932,105.639234,175.938166,55.234641,11.093723,15.803135,93.806667,175.938166,0.0,4.02,Winter,No
2018-02-22,2018-02-22,50.335033,110.04477,160.379803,60.097988,10.981062,15.866309,73.434444,160.379803,0.0,5.58,Winter,No
2018-02-23,2018-02-23,33.50774,110.002762,143.510502,64.117012,10.884827,16.305331,52.203332,143.510502,0.0,4.72,Winter,No
2018-02-24,2018-02-24,41.908328,109.555786,151.464114,61.383191,9.122655,16.313546,64.644722,151.464114,0.0,3.92,Winter,No
2018-02-25,2018-02-25,27.094491,109.124133,136.218624,57.261155,8.889127,15.545008,54.523334,136.218624,0.0,3.69,Winter,No
2018-02-26,2018-02-26,73.100554,109.015383,182.115937,76.928446,12.633936,16.859111,75.694444,182.115937,0.0,2.04,Winter,No
2018-02-27,2018-02-27,82.517962,105.886044,188.404006,79.854059,13.174322,18.548681,76.826944,188.404006,0.0,1.03,Winter,No
2018-02-28,2018-02-28,79.807133,108.726378,188.533511,93.667475,12.345354,16.700683,65.819999,188.533511,0.0,-1.67,Winter,No
2018-01-01,2018-01-01,17.535501,111.68219,129.217691,55.409405,7.251362,9.494423,57.062501,129.217691,0.0,6.17,Winter,Yes
2018-01-02,2018-01-02,17.47909,115.101624,132.580714,57.607694,9.541429,10.575758,54.855833,132.580714,0.0,7.63,Winter,No
2018-01-03,2018-01-03,35.4187,117.094442,152.513142,60.505595,10.48154,12.308507,69.2175,152.513142,0.0,7.33,Winter,No
2018-01-04,2018-01-04,61.828553,117.833074,179.661627,59.123724,10.576218,13.310019,96.651666,179.661627,0.0,6.31,Winter,No
2018-01-05,2018-01-05,68.876964,117.614527,186.491491,62.322325,10.683822,13.327011,100.158333,186.491491,0.0,4.27,Winter,No
2018-01-06,2018-01-06,53.381247,117.518097,170.899344,60.782811,8.813694,14.20145,87.101389,170.899344,0.0,4.16,Winter,No
2018-01-07,2018-01-07,103.065014,74.37036,177.435374,61.063291,8.619286,13.290852,94.461945,177.435374,0.0,1.88,Winter,No
2018-01-08,2018-01-08,62.651594,117.457529,180.109123,70.896567,11.397318,14.228014,83.587224,180.109123,0.0,2.29,Winter,No
2018-01-09,2018-01-09,61.027607,117.517858,178.545465,64.68459,10.608438,13.037438,90.214999,178.545465,0.0,6.28,Winter,No
2018-01-10,2018-01-10,75.301464,117.475803,192.777267,62.758422,10.546765,12.424856,107.047224,192.777267,0.0,4.76,Winter,No
2018-01-11,2018-01-11,65.193202,117.298136,182.491338,65.044672,11.124596,12.365405,93.956665,182.491338,0.0,3.56,Winter,No
2018-01-12,2018-01-12,19.845549,117.025016,136.870565,63.432902,9.788838,13.232436,50.416389,136.870565,0.0,7.0,Winter,No
2018-01-13,2018-01-13,39.838511,116.963218,156.801729,54.02762,8.013627,12.412148,82.348334,156.801729,0.0,7.69,Winter,No
2018-01-14,2018-01-14,8.702029,116.704802,125.406831,53.279007,7.590677,12.040203,52.496944,125.406831,0.0,6.71,Winter,No
2018-01-15,2018-01-15,17.554298,116.702494,134.256792,58.730241,10.068632,12.487641,52.970278,134.256792,0.0,7.27,Winter,No
2018-01-16,2018-01-16,73.647087,82.800125,156.447212,73.182007,11.564085,13.438897,58.262223,156.447212,0.0,2.94,Winter,No
2018-01-17,2018-01-17,40.906371,117.938242,158.844613,70.572571,11.3264,13.070642,63.875,158.844613,0.0,4.74,Winter,No
2018-01-18,2018-01-18,56.475886,117.330589,173.806475,67.700434,11.779963,13.481356,80.844722,173.806475,0.0,4.3,Winter,No
2018-01-19,2018-01-19,73.34086,116.737361,190.078221,71.168778,11.485084,13.564637,93.859722,190.078221,0.0,3.12,Winter,No
2018-01-20,2018-01-20,59.670809,116.641108,176.311917,61.977321,8.857228,13.547645,91.929723,176.311917,0.0,4.69,Winter,No
2018-01-21,2018-01-21,24.935157,116.607587,141.542744,52.5344,7.275866,11.7047,70.027778,141.542744,0.0,8.27,Winter,No
2018-01-22,2018-01-22,29.028538,116.520601,145.549139,56.100075,10.146431,12.6768,66.625833,145.549139,0.0,8.17,Winter,No
2018-01-23,2018-01-23,15.218596,107.677934,122.89653,48.903334,9.828009,13.193242,50.971945,122.89653,0.0,10.11,Winter,No
2018-01-24,2018-01-24,31.313913,103.78415,135.098063,55.894374,10.8672,13.189545,55.146944,135.098063,0.0,7.22,Winter,No
2018-01-25,2018-01-25,46.185258,113.888029,160.073287,59.174489,11.137066,13.407842,76.35389,160.073287,0.0,5.98,Winter,No
2018-01-26,2018-01-26,57.475546,115.539636,173.015182,60.046113,10.51915,14.075752,88.374167,173.015182,0.0,5.91,Winter,No
2018-01-27,2018-01-27,6.254153,115.483095,121.737248,47.44801,7.727914,12.743547,53.817777,121.737248,0.0,9.91,Winter,No
2018-01-28,2018-01-28,6.61368,115.365171,121.978851,42.458003,6.801449,12.069676,60.649723,121.978851,0.0,10.8,Winter,No
2018-01-29,2018-01-29,61.96455,115.392489,177.357039,51.844693,10.682585,14.073928,100.755833,177.357039,0.0,7.26,Winter,No
2018-01-30,2018-01-30,54.599333,106.837506,161.436839,58.878896,10.944666,14.711332,76.901945,161.436839,0.0,5.88,Winter,No
2018-01-31,2018-01-31,36.054572,115.748421,151.802993,65.219889,11.518841,14.17843,60.885833,151.802993,0.0,4.64,Winter,No
2018-07-01,2018-07-01,13.925729,99.241034,113.166763,7.081041,4.872985,15.195515,86.017222,113.166763,0.0,16.32,Summer,No
2018-07-02,2018-07-02,37.788574,98.815107,136.603681,8.0114,6.6443,15.232147,106.715834,136.603681,0.0,16.81,Summer,No
2018-07-03,2018-07-03,51.704405,97.592254,149.296659,7.922868,6.749326,15.59641,119.028055,149.296659,0.0,17.82,Summer,No
2018-07-04,2018-07-04,52.30933,98.63757,150.9469,7.576922,6.751437,15.441318,121.177223,150.9469,0.0,17.24,Summer,No
2018-07-05,2018-07-05,67.295,98.431926,165.726926,8.294454,6.952655,15.974261,134.505556,165.726926,0.0,15.94,Summer,No
2018-07-06,2018-07-06,67.797687,98.132941,165.930628,8.643977,6.453015,15.984193,134.849443,165.930628,0.0,16.76,Summer,No
2018-07-07,2018-07-07,55.403241,98.072604,153.475845,7.14749,5.135337,16.000795,125.192223,153.475845,0.0,18.1,Summer,No
2018-07-08,2018-07-08,54.361664,98.024155,152.385819,6.667892,4.720555,15.122649,125.874723,152.385819,0.0,18.22,Summer,No
2018-07-09,2018-07-09,68.469903,94.087476,162.557379,8.248822,6.777757,15.703023,131.827777,162.557379,0.0,16.68,Summer,No
2018-07-10,2018-07-10,64.950727,98.106303,163.05703,8.376473,6.833096,15.205239,132.642222,163.05703,0.0,15.73,Summer,No
2018-07-11,2018-07-11,66.38775,98.031647,164.419397,8.707807,6.707338,14.872586,134.131666,164.419397,0.0,16.23,Summer,No
2018-07-12,2018-07-12,75.124117,97.626316,172.750433,9.338188,6.917005,15.011351,141.483889,172.750433,0.0,16.1,Summer,No
2018-07-13,2018-07-13,66.080045,97.526277,163.606322,8.766054,6.487117,15.523984,132.829167,163.606322,0.0,16.13,Summer,No
2018-07-14,2018-07-14,32.73659,97.348394,130.084984,7.429118,5.096578,14.678177,102.881111,130.084984,0.0,17.12,Summer,No
2018-07-15,2018-07-15,43.71466,97.391025,141.105685,7.201234,4.884975,14.001698,115.017778,141.105685,0.0,16.7,Summer,No
2018-07-16,2018-07-16,72.033743,97.410367,169.44411,8.900742,6.862704,14.873442,138.807222,169.44411,0.0,15.08,Summer,No
2018-07-17,2018-07-17,81.510171,97.197237,178.707408,9.185031,7.299097,16.197446,146.025834,178.707408,0.0,15.07,Summer,No
2018-07-18,2018-07-18,83.973583,97.216108,181.189691,9.048079,6.937082,15.467864,149.736666,181.189691,0.0,15.42,Summer,No
2018-07-19,2018-07-19,80.308123,95.946313,176.254436,9.111512,6.931065,15.996581,144.215278,176.254436,0.0,15.0,Summer,No
2018-07-20,2018-07-20,61.20464,96.97854,158.18318,9.078066,6.698055,15.839837,126.567222,158.18318,0.0,15.78,Summer,No
2018-07-21,2018-07-21,57.178077,95.544717,152.722794,8.416339,5.218364,15.622814,123.465277,152.722794,0.0,15.79,Summer,No
2018-07-22,2018-07-22,55.068718,96.703569,151.772287,6.893958,4.751255,14.422629,125.704445,151.772287,0.0,18.59,Summer,No
2018-07-23,2018-07-23,68.676564,96.478712,165.155276,7.949195,6.734657,15.073645,135.397779,165.155276,0.0,17.66,Summer,No
2018-07-24,2018-07-24,61.610964,96.547804,158.158768,8.315455,7.180221,14.535313,128.127779,158.158768,0.0,15.88,Summer,No
2018-07-25,2018-07-25,39.704144,96.076963,135.781107,8.52865,6.965096,15.154584,105.132777,135.781107,0.0,17.13,Summer,No
2018-07-26,2018-07-26,41.675123,89.780838,131.455961,8.377727,6.884023,14.640322,101.553889,131.455961,0.0,17.91,Summer,No
2018-07-27,2018-07-27,52.067424,96.353334,148.420758,8.545735,6.406842,15.291793,118.176388,148.420758,0.0,15.78,Summer,No
2018-07-28,2018-07-28,22.614161,96.094372,118.708533,9.645052,4.89169,14.745125,89.426666,118.708533,0.0,13.48,Summer,No
2018-07-29,2018-07-29,29.518574,96.087249,125.605823,8.897367,4.660444,13.684123,98.363889,125.605823,0.0,14.07,Summer,No
2018-07-30,2018-07-30,40.289056,89.754237,130.043293,9.886408,6.828111,13.50183,99.826944,130.043293,0.0,14.11,Summer,No
2018-07-31,2018-07-31,14.204223,95.654017,109.85824,10.722727,7.084248,15.150432,76.900833,109.85824,0.0,14.17,Summer,No
2018-06-01,2018-06-01,65.831581,106.330968,172.162549,11.021069,6.861189,16.423069,137.857222,172.162549,0.0,15.76,Summer,No
2018-06-02,2018-06-02,61.719707,105.583532,167.303239,9.718907,5.439205,17.807626,134.337501,167.303239,0.0,14.9,Summer,No
2018-06-03,2018-06-03,98.909546,65.948777,164.858323,9.02973,4.923324,17.178324,133.726945,164.858323,0.0,15.07,Summer,No
2018-06-04,2018-06-04,59.767962,105.340119,165.108081,9.416775,5.501882,15.992202,134.197222,165.108081,0.0,15.28,Summer,Yes
2018-06-05,2018-06-05,67.774748,105.677055,173.451803,11.020154,7.495205,17.217832,137.718612,173.451803,0.0,14.94,Summer,No
2018-06-06,2018-06-06,63.60946,105.481628,169.091088,10.429824,7.359429,17.362112,133.939723,169.091088,0.0,15.36,Summer,No
2018-06-07,2018-06-07,62.259882,104.354281,166.614163,9.578412,7.239463,17.82712,131.969168,166.614163,0.0,16.31,Summer,No
2018-06-08,2018-06-08,65.786314,103.525994,169.312308,9.489626,7.1623,17.734271,134.926111,169.312308,0.0,16.07,Summer,No
2018-06-09,2018-06-09,57.503916,104.963101,162.467017,8.296346,5.419912,17.493815,131.256944,162.467017,0.0,15.44,Summer,No
2018-06-10,2018-06-10,58.057891,103.374393,161.432284,8.081914,5.102331,16.809705,131.438334,161.432284,0.0,14.8,Summer,No
2018-06-11,2018-06-11,64.929829,99.393802,164.323631,9.938136,7.438318,17.557178,129.389999,164.323631,0.0,14.62,Summer,No
2018-06-12,2018-06-12,63.718366,104.811327,168.529693,14.241716,7.441175,17.174023,129.672779,168.529693,0.0,13.7,Summer,No
2018-06-13,2018-06-13,14.116013,101.889811,116.005824,12.339399,7.53525,16.351175,79.78,116.005824,0.0,13.57,Summer,No
2018-06-14,2018-06-14,10.429141,104.111635,114.540776,11.867707,7.528559,16.83451,78.31,114.540776,0.0,13.93,Summer,No
2018-06-15,2018-06-15,37.476769,99.587503,137.064272,13.098804,7.347461,19.478007,97.14,137.064272,0.0,12.17,Summer,No
2018-06-16,2018-06-16,28.44283,99.165447,127.608277,11.803708,5.812149,18.671865,91.320555,127.608277,0.0,12.81,Summer,No
2018-06-17,2018-06-17,15.699327,103.538071,119.237398,11.490178,5.40042,17.902079,84.444721,119.237398,0.0,13.48,Summer,No
2018-06-18,2018-06-18,47.416323,98.451826,145.868149,12.210528,7.199291,18.794164,107.664166,145.868149,0.0,13.49,Summer,No
2018-06-19,2018-06-19,31.096323,103.720145,134.816468,11.981496,7.494474,17.98161,97.358888,134.816468,0.0,13.91,Summer,No
2018-06-20,2018-06-20,17.777535,103.025264,120.802799,12.703597,7.675906,17.669406,82.75389,120.802799,0.0,13.2,Summer,No
2018-06-21,2018-06-21,49.683819,103.41443,153.098249,12.323925,7.81948,18.133762,114.821082,153.098249,0.0,12.11,Summer,No
2018-06-22,2018-06-22,68.178749,97.502775,165.681524,11.518959,7.206146,18.038642,128.917777,165.681524,0.0,12.23,Summer,No
